Access to electricity (% of population),Access to clean fuels for cooking,Renewable energy share in the total final energy consumption (%),Primary energy consumption per capita (kWh/person),gdp_per_capita
0.9854210320602335,0.89,0.15493544356518119,0.09033222770695393,0.05518207564476818
0.9888605035052214,0.895,0.15941274468971262,0.09497194765570931,0.05809420211966332
1.0,0.9,0.17565597667638483,0.09261813092716278,0.06075598189403619
0.9888605035052214,0.904,0.16607663473552683,0.10127381523373477,0.06433201662076996
0.9898731850047466,0.909,0.1455643481882549,0.10717000750978749,0.06620777673429916
1.0,0.915,,0.09170368852526294,0.057991394448021746
0.9365277565816507,0.878,0.2023115368596418,0.07963484104926902,0.010804923641790911
0.939488432213663,0.8875,0.1775301957517701,0.07929504175381975,0.014446160337939315
0.9423722453198613,0.898,0.17805081216159935,0.0769146843914518,0.016694787386540236
0.9490929567255362,0.9059999999999999,0.1723240316534777,0.0773949409505902,0.018751070193005256
0.9480045772839214,0.9109999999999999,0.17419825072886297,0.0813744523731054,0.02090196939550321
0.957798017529531,0.917,0.16826322365680965,0.08465987093826186,0.023421055311206154
0.9626853197143901,0.9229999999999999,0.14775093710953768,0.08801335751426324,0.026068863600230044
0.9677219316595393,0.927,0.16534777176176593,0.09096351529512055,0.02800523827969737
0.9717114511878094,0.9305,0.15951686797167847,0.09544307408231063,0.03352524846183225
0.9642610521276516,0.9329999999999999,0.13400666389004579,0.09157135712781383,0.03338424834024584
0.9742995612961464,0.9359999999999999,0.12276134943773426,0.09997734606987627,0.03664166046654195
0.9683303709580843,0.9390000000000001,0.13692211578508953,0.10433783170601958,0.0412360964231296
0.9715935750612646,0.94,0.13744273219491876,0.1084722705176674,0.0451378966254179
0.9800975274462688,0.941,0.12338608912952935,0.11024706978752717,0.048170945422596874
0.9896308503219103,0.943,0.1268221574344023,0.11410221634812272,0.05077027132936427
0.9881099039777731,0.9440000000000001,0.13608912952936275,0.1121178633964151,0.04872328270366984
0.9868351405061707,0.9440000000000001,0.15358184089962515,0.11007865239823138,0.04820142905159337
0.9918985480037974,0.9440000000000001,0.1775301957517701,0.1125762916482028,0.049444600394007006
0.9868351405061707,0.945,0.17003331945022904,0.11684405646719008,0.05011259082360576
0.9907845983543195,0.9445,0.18461057892544772,0.1174257873761602,0.04951770703976311
0.9883541627554586,0.943,,0.10018258333792818,0.04447618680964657
0.9767083255109174,0.835,0.08600583090379008,0.0769214651202382,
0.9731039895178067,0.867,0.0814244064972928,0.07864028909736641,
0.9750493506783949,0.894,0.07653061224489795,0.0792104419747004,
0.987847822005696,0.92,0.07757184506455643,0.08211801500200033,
0.9788048800193847,0.9384999999999999,0.0788213244481466,0.08495850497193896,
0.993923911002848,0.955,0.06747188671386922,0.08541036686716907,
0.9902782576045568,0.9670000000000001,0.06476468138275718,0.08822233181170895,
0.9844617188757332,0.976,0.06299458558933776,0.09214706243900168,
0.9979746370009493,0.982,0.06424406497292794,0.09580282351400694,
0.988553762279015,0.988,0.06143273635985006,0.09731631076209424,
0.9938687603683838,0.991,0.057996668054977094,0.09906387896505336,
0.9944521256730005,0.9940000000000001,0.0575801749271137,0.10155233497225086,
0.996961955501424,0.9954999999999999,0.05726780508121616,0.10321172086920406,
0.9984849272085602,0.997,0.05716368179925031,0.10011783713098887,
0.9979746370009493,0.998,0.05820491461890878,0.0965603782762136,
0.9929112295033227,0.998,0.05674718867138692,0.0960188663011588,
1.0,0.998,0.05528946272386505,0.09924877984059009,
1.0,0.9990000000000001,0.05310287380258225,0.1011184677909106,
1.0,0.9990000000000001,0.054456476468138275,0.09933274229686709,
1.0,0.9990000000000001,0.055185339441899205,0.09578715116592902,
1.0,0.9990000000000001,,0.08839464073290582,
0.8432293087622317,0.579,0.34891711786755514,0.04765040794938575,0.01531262619351054
0.8689977996628534,0.5995,0.34475218658892126,0.04923458009453429,0.015886047916636895
0.8739116341030002,0.62,0.35422740524781343,0.050235432851810174,0.016305815147988633
0.8679579782991409,0.639,0.352457309454394,0.053459895349658004,0.016997823693401724
0.8719671843557616,0.6579999999999999,0.3470428987921699,0.05323827405635421,0.017556428371365295
0.8736764894588105,0.677,0.3548521449396085,0.05505941152505659,0.018773087916111656
0.8906452844693068,0.6940000000000001,0.3619325281132861,0.05822699295922418,0.02042017156266762
0.9099681588935998,0.7140000000000001,0.2940441482715535,0.06061385391150617,0.02167083766189517
0.9088609942101687,0.731,0.3279883381924198,0.059252432859245606,0.022863979948714683
0.9097095200386209,0.7509999999999999,0.33527696793002915,0.05690674972206447,0.0222569336089775
0.9147346481755657,0.768,0.3396501457725947,0.05873843488380783,0.023267818275287247
0.9248051985867054,0.787,0.307371928363182,0.058599173083268445,0.025559365855435418
0.9360043015145462,0.8029999999999999,0.31518117451062055,0.05887034429628405,0.02687537369460269
0.9498024515109186,0.821,0.28675551853394415,0.05700263204677486,0.02753271333953117
0.950636030160438,0.84,0.2493752603082049,0.05808346978640704,0.02817708033001163
0.9534166510218346,0.855,0.21897126197417743,0.05987138245656862,0.029121445611913547
0.9594927400189865,0.8690000000000001,0.2156393169512703,0.06017481282745478,0.02993517442279595
0.9675941920151893,0.882,0.260204081632653,0.059610102300938245,0.030780043139097848
0.9696195550142399,0.894,0.2416701374427322,0.06417335026809565,0.03193375265032331
0.9732652084125312,0.9075,0.2018950437317784,0.07021675929252916,0.03286652450686857
1.0,0.9179999999999999,,0.0648486421016049,0.029875538850198176
0.6512280357648766,0.19,0.47740524781341104,0.04588020030091294,0.01307618057403889
0.6513458106232713,0.195,0.4802165764264889,0.024860148675831435,0.017837911095692868
0.6513867229558522,0.19399999999999998,0.3260099958350687,0.3618375330816423,0.021330760520862233
0.6513746720460079,0.196,0.30705955851728445,0.3743927930760474,0.028416148793869993
0.6513334559089772,0.201,0.07496876301541024,0.07265147256822468,0.04894726846274554
0.6512866700236991,0.20800000000000002,0.07392753019575177,0.2525629020746693,0.08793581512783433
0.651258963057872,0.213,0.07278217409412745,0.29469414249128917,0.1032836887776397
0.6512769482813037,0.217,0.08840066638900458,0.31105915427838204,0.1280080506794326
0.6513682921525608,0.221,0.07528113286130779,0.29386204992574705,0.18501023499850427
0.6515601952967209,0.225,0.09620991253644315,0.29682719444980643,0.1341644245713611
0.6572808837216144,0.22699999999999998,0.0597667638483965,0.2718557074046968,0.13919448522293004
0.6567009716609112,0.2335,0.05810079133694294,0.2794894735027717,0.17446815821551118
0.6530143046618894,0.24,0.04602249062890462,0.2606271507835353,0.17503101407136826
0.6538736661823865,0.23600000000000002,0.038317367763431906,0.2580269025559446,0.16433093273884
0.6549132850097992,0.239,0.043731778425655975,0.23327962761805704,0.15625444748260472
0.6561032870398915,0.24,0.04748021657642648,0.20032653139264023,0.0905288928026747
0.6574134943639773,0.239,0.04112869637650979,0.19050588852508912,0.07405365644234563
0.658813830341521,0.242,0.03685964181591003,0.20631571486523664,0.07743723528394
0.6602743196001364,0.24100000000000002,0.05112453144523115,0.18068907925099886,0.08017429182623237
0.6617648247383977,0.24,0.06851311953352769,0.17038433174623852,0.06732458119491753
0.6632604135377868,0.245,,0.1093889628623289,0.05697878580207284
0.2835735110214538,0.035,0.797792586422324,0.01048913079689786,0.0015899785517308374
0.29469328048062166,0.039,0.7775926697209496,0.011168376928951732,0.0016603967590861524
0.3134019433218226,0.044000000000000004,0.7774885464389837,0.009841504568590858,0.001475081844722674
0.31672617161216443,0.049,0.7797792586422324,0.01132471801602558,0.0018043294288464338
0.3276868589345719,0.054000000000000006,0.7279258642232402,0.011843119312919625,0.0023973777237555113
0.338642118284142,0.057999999999999996,0.7772802998750521,0.011563580823496433,0.0022420067603073895
0.3496163755386431,0.064,0.8157017909204498,0.007819781033252898,0.002456266053207816
0.36063636548966277,0.068,0.8309037900874635,0.007903594104918211,0.0026572029809119172
0.3717296026935432,0.07400000000000001,0.8508954602249063,0.005497884812393882,0.0027447240252651316
0.38292352069210633,0.077,0.8499583506872136,0.0064746625061716506,0.003915509529573759
0.3942455226467295,0.08,0.844127446897126,0.006323882543717691,0.003155761182975728
0.4057230522260497,0.083,0.8299666805497709,0.006328357032891363,0.0042996051527878915
0.4173835733523342,0.086,0.8136193252811328,0.006631645164906802,
0.42924490921997455,0.08900000000000001,0.8136193252811328,0.006680628543237381,
0.4412865226481604,0.08900000000000001,0.810079133694294,0.006919210349273196,
0.45347847877176584,0.09,0.8075801749271136,0.006835218247827623,
0.46579066044299483,0.09,0.8049770928779675,0.006904662586319827,
0.47819301127494157,0.092,0.784777176176593,0.007515450395569872,
0.49065547488070016,0.091,0.7708246563931694,0.008460448178941713,
0.5031480050001796,0.092,0.767076218242399,0.009043017264013594,
0.5156455478930818,0.09300000000000001,,0.008512967443714495,
1.0,1.0,0.2064764681382757,0.3835721732873083,0.03207948942709838
1.0,1.0,0.19710537276134943,0.4024161102081834,0.03560656643996101
1.0,1.0,0.20210329029571011,0.40331295863707156,0.042379299377178145
1.0,1.0,0.20637234485630987,0.4425997596134116,0.057467304637719235
1.0,1.0,0.20793419408579755,0.45431246915381585,0.07132912846218246
1.0,1.0,0.19627238650562265,0.4595317859456601,0.08347267135954224
1.0,1.0,0.1788837984173261,0.4566174824028887,0.10151736186219885
1.0,1.0,0.19325281132861305,0.5312723020748045,0.13478404648208742
1.0,1.0,0.21126613910870468,0.49006683102514637,0.14661836716528232
1.0,1.0,0.25124947938359016,0.4248587195276395,0.1183106932070613
1.0,1.0,0.26395251978342354,0.5304804960380246,0.11791612461276245
1.0,1.0,0.2600999583506872,0.530771105597732,0.1406213429359141
1.0,1.0,0.2590587255310287,0.5364701237053293,0.14012929947303152
1.0,1.0,0.2543731778425656,0.5675410414183562,0.1534709108307941
1.0,1.0,0.26343190337359434,0.5447547895535834,0.16306175146149032
1.0,1.0,0.2932111620158267,0.5040262580873613,0.1400550692336771
1.0,1.0,0.28363182007496873,0.519265989488615,0.14725009711912937
1.0,1.0,0.28665139525197836,0.5752181454697113,0.16430294200564927
1.0,1.0,0.2976884631403582,0.5687618236664816,0.18589912594408214
1.0,1.0,0.325801749271137,0.45670299954064475,0.1886933918151011
1.0,1.0,,0.42698969535871567,0.18569431398958933
0.1918372560636474,0.243,0.6183881715951687,0.05874864170569223,0.013101730460709666
0.25972982384697973,0.254,0.6376509787588505,0.058632407538215955,0.01142476435724516
0.24867812683820992,0.264,0.6627446897126197,0.05986792063476583,0.010482153094948566
0.2770071424031216,0.278,0.6829446064139941,0.054646175256635905,0.016504601240856964
0.3053069421067719,0.293,0.6834652228238234,0.05274932866246503,0.02096560726078248
0.3336012935839547,0.301,0.6930445647646813,0.05427109434801825,0.02408311393741819
0.3437823883075826,0.318,0.7436484798000833,0.05491901702801102,0.024835555747403593
0.3902737149178862,0.337,0.7429196168263222,0.056897093315362114,0.026057202372230564
0.41870603412256435,0.353,0.7567680133277801,0.0546961375049139,0.024517053485109346
0.378213559291444,0.371,0.7375052061640982,0.05313926402151293,0.026530562483422695
0.4486186000019137,0.391,0.7537484381507704,0.04970111972795198,0.03287267077956863
0.505284894612773,0.41,0.7551020408163265,0.05056154901896219,0.03553164909006672
0.5378752131667973,0.42700000000000005,0.7435443565181173,0.049854608312485955,0.035782468448022665
0.5702434405411606,0.442,0.7257392753019575,0.048796350148645896,0.033372514609527906
0.6455614751661326,0.46299999999999997,0.7462515618492295,0.04921038789882288,0.03182463444644183
0.6355603339449704,0.47600000000000003,0.7463556851311953,0.048441406710565335,0.02891699044988647
0.6296623756235847,0.49200000000000005,0.7248021657642648,0.05086827029325252,0.026852056659897868
0.7316394026257861,0.506,0.682423990004165,0.053630220844918204,0.0308137870971119
0.7358499297645126,0.524,0.6879425239483548,0.056234825077572326,0.03236542143750745
0.7657610981433925,0.5379999999999999,0.6866930445647647,0.05581646415411471,0.03082371384323426
0.7947345234537122,0.5539999999999999,,0.0542196672228435,0.02684192925296023
0.11592905091438216,0.009000000000000001,0.9948979591836734,0.0027809605401562156,0.00010156673660324643
0.09023216672259182,0.009000000000000001,0.9850062473969178,0.002940826795060825,7.162395503429343e-05
0.10737021119210388,0.01,0.9842773844231569,0.00293406682754884,0.0
0.12445523165830077,0.01,0.9811536859641816,0.0030825251967034188,6.12887504596368e-05
0.1415110261364214,0.011000000000000001,0.980112453144523,0.0032026191265026936,0.00019885391901152378
0.12909391040821153,0.011000000000000001,0.986359850062474,0.0035746907125356283,0.00040927532139328114
0.17563071654465878,0.013000000000000001,0.9843815077051229,0.003813446044199884,0.0006706538554935848
0.19274580352457657,0.013999999999999999,0.9804248229904206,0.00410255480517765,0.0010725801702287311
0.20993414788417006,0.016,0.9796959600166597,0.004174660449357023,0.0017382954026111427
0.2272231426580013,0.019,0.9806330695543524,0.004197064857931565,0.002176959785611088
0.24464023151470757,0.021,0.9799042065805913,0.00452172947402808,0.001860799631782348
0.2202352453654917,0.025,0.9741774260724697,0.004965759444038178,0.0019655420263509425
0.27996846615129356,0.028999999999999998,0.9714702207413577,0.0053796179713067604,0.0028779912088426995
0.29792485854057194,0.032,0.963036234902124,0.006108963858870071,0.0031409819831460933
0.2627678683455558,0.037000000000000005,0.950124947938359,0.006736591282640223,0.003687121636709823
0.28099613533701184,0.043,0.9533527696793003,0.006908432254368293,0.004283670796731336
0.42175886377103344,0.049,0.9422115785089545,0.007795035815129638,0.004904266730873188
0.4359364047643881,0.0545,0.9394002498958767,0.007676623451993512,0.0053207756477570405
0.4424236424503475,0.062,0.9310703873386089,0.007952856263710287,0.005345101382711296
0.47404958441237366,0.07,0.9258642232403165,0.008903121520374197,0.006027714589570782
0.5047378136862846,0.078,,0.008305474439056921,0.006680697522890253
0.7541707558450252,0.282,0.5212411495210328,0.08989106511035004,0.0158618657357686
0.7670901413433696,0.2815,0.4210745522698875,0.0924600458930385,0.015545249970383937
0.7937167785466891,0.282,0.5099958350687213,0.07751900646390208,0.01731562130090826
0.797463700094933,0.28300000000000003,0.4251353602665556,0.0841787404743169,0.021936279668264936
0.8054825172807742,0.285,0.37192836318200745,0.11041066862987853,0.025925233656668874
0.8182373420354458,0.287,0.41670137442732197,0.09361984793283853,0.028489797196275177
0.8310112052023085,0.292,0.4068096626405664,0.1016335839782445,0.02920534158112103
0.8875923535526878,0.29600000000000004,0.37526030820491457,0.0971699196364865,0.03183267950107676
0.8598448804656935,0.302,0.4257600999583507,0.07619608357388247,0.03286623274562177
0.8697171579660413,0.31,0.41743023740108287,0.06569716504315111,0.02634386939343308
0.8911223587237332,0.319,0.2758225739275302,0.08852505050542116,0.028691601240122728
0.9002116410154628,0.332,0.3243440233236151,0.06841637247618948,0.03451735675547187
0.9095759473488336,0.345,0.3303831736776343,0.06876610628285411,0.0363011945320111
0.9164537762891598,0.366,0.34162848812994584,0.07245072552928937,0.038320203226585206
0.9370781084693829,0.381,0.34537692628071637,0.07615453012456089,0.044518483705985754
0.9510696603785346,0.40299999999999997,0.34089962515618494,0.07948905827728353,0.04277706564362419
0.9651814277084952,0.424,0.288213244481466,0.07816386420040752,0.04488852206260843
0.9594927400189865,0.446,0.2972719700124948,0.0848538295232854,0.04853311604709329
0.9936454742245535,0.467,0.2686380674718867,0.08996477246270913,0.050286648060084455
0.9971227693235486,0.494,0.27571845064556433,0.09094048476513542,0.04913980475159259
1.0,0.514,,0.08720320430474886,0.04007790706722744
1.0,1.0,0.32986255726780506,0.6699325277894486,0.19589218008520412
1.0,1.0,0.3045605997501041,0.6828970262998996,0.20124639579624007
1.0,1.0,0.307371928363182,0.6847253703449239,0.216833513587386
1.0,1.0,0.2951895043731778,0.731553631827671,0.26533714123920515
1.0,1.0,0.3238234069137859,0.7263420691304087,0.30462096292763874
1.0,1.0,0.3281965847563515,0.6581355854133797,0.3154590415601556
1.0,1.0,0.3253852561432736,0.7032235209981943,0.3328639469086497
1.0,1.0,0.3311120366513952,0.697829307368157,0.39142649539946106
1.0,1.0,0.36037067888379837,0.6696975294759401,0.43307235695345225
1.0,1.0,0.33798417326114116,0.6172932338813569,0.38234358092171733
1.0,1.0,0.3480841316118284,0.668496426984674,0.37558503763439444
1.0,1.0,0.3658892128279883,0.6271138670925013,0.4130399761834793
1.0,1.0,0.4031653477717617,0.6072571372674628,0.38572113136526714
1.0,1.0,0.4010828821324448,0.606847184177321,0.4032836367326487
1.0,1.0,0.42950853810912115,0.5831623746996737,0.4063812833288302
1.0,1.0,0.45012494793835894,0.5796062773982434,0.3458021583920678
1.0,1.0,0.44148271553519364,0.5870641134226081,0.3539023789492214
1.0,1.0,0.4631403581840899,0.5736467197814098,0.37426839329153616
1.0,1.0,0.45991253644314867,0.5844845685309872,0.4039842451604182
1.0,1.0,0.4764681382757184,0.5718467848849038,0.39315901353636196
1.0,1.0,,0.5469077819919409,0.3941018354998078
1.0,1.0,0.09704289879216993,0.5114669733026427,0.18032166069219718
1.0,1.0,0.0985006247396918,0.5146754689320082,0.18088506678104663
1.0,1.0,0.09089962515618492,0.5063169798545146,0.19501592991200942
1.0,1.0,0.09277384423157017,0.5084859343331513,0.23870275401127397
1.0,1.0,0.09319033735943355,0.509415334509033,0.2725179596615133
1.0,1.0,0.09017076218242398,0.503070949772297,0.28077488317139454
1.0,1.0,0.08871303623490212,0.4956872749514065,0.29441678211833744
1.0,1.0,0.0985006247396918,0.48374657764875956,0.3354598391184373
1.0,1.0,0.11037067888379841,0.48217320136630426,0.36646158070940654
1.0,1.0,0.11786755518533944,0.45254296159482893,0.33600269193860866
1.0,1.0,0.12484381507705122,0.46356864676758064,0.3284089360539926
1.0,1.0,0.1109954185755935,0.44337169276519794,0.35395458268929375
1.0,1.0,0.12848812994585587,0.44111576303139327,0.3303243395632293
1.0,1.0,0.13973344439816743,0.4434338510551411,0.34424819207673185
1.0,1.0,0.13744273219491876,0.4230366907725984,0.3476381435888074
1.0,1.0,0.13890045814244065,0.4242013789541899,0.29599340320341055
1.0,1.0,0.1482715535193669,0.4157464513429599,0.2992282647800949
1.0,1.0,0.14702207413577675,0.41168532397099644,0.31258202486094316
1.0,1.0,0.15837151187005413,0.4184526882905157,0.335978892133204
1.0,1.0,0.16170345689296126,0.40872465036324024,0.32792522566313836
1.0,1.0,,0.3675557288129505,0.31537858509819383
,,0.2482299042065806,0.1322193251929181,
0.7326520841253114,0.6459999999999999,0.7578092461474385,0.08706653718069039,0.03260932859681721
0.7685091106605045,0.665,0.754060807996668,0.09153168860908055,0.03145083252856557
0.7756144891337741,0.68,0.8311120366513951,0.08915946676935932,0.03265342815854453
0.7826668030964685,0.696,0.870783007080383,0.084418117968265,0.03907168778513185
0.7896898505638267,0.711,0.8931695127030403,0.08367778540741201,0.04560439611724215
0.8136666040873383,0.727,0.8876509787588505,0.0870538679750969,0.05493768245711993
0.8037441482186892,0.7445,0.8971261974177425,0.0866635077341541,0.05761192790174786
0.8108265388219196,0.759,0.9095168679716783,0.08349638015110153,0.06763556285808546
0.8179821462975655,0.777,0.9092044981257807,0.08254142912308529,0.08218847820268758
0.8252385155824143,0.79,0.9162848812994585,0.07901312296014444,0.061660873501582454
0.8932807880718214,0.804,0.8940024989587672,0.08898040801987751,0.07080417094498562
0.8871828859151697,0.816,0.8299666805497709,0.08789549141405427,0.08669012142500282
0.8916430795507891,0.8265,0.7860266555601831,0.10627931986837544,0.07861750487395451
0.8622753160645544,0.836,0.855789254477301,0.10371238624390788,0.07756465448835909
0.8679899790345258,0.8465,0.8465222823823406,0.10472839473150312,0.077401306520078
0.8721677965608176,0.856,0.8532902957101207,0.09761171955593276,0.05893549210923775
0.8805423687574422,0.862,0.8410037484381506,0.09406015110924593,0.05569178359639377
0.8609588301151714,0.868,0.9381507705122865,0.09707001928094726,0.057685387126108746
0.897531984499569,0.8740000000000001,0.938463140358184,0.08493122562300481,0.06358943052903977
0.9060869051444439,0.878,0.9358600583090378,0.07172452125708262,0.062033456608810905
0.9146467474214068,0.8809999999999999,,0.08079581151428003,0.05485950943776583
0.3346682548118546,0.037000000000000005,0.6545189504373178,0.008501474774713616,
0.28980666691918217,0.037000000000000005,0.6206788837984173,0.008998316502055511,
0.30649105033053686,0.038,0.6348396501457726,0.008708477813295114,
0.26884395734270783,0.037000000000000005,0.6498334027488546,0.008463653140326226,
0.3397245735389846,0.036000000000000004,0.6377551020408163,0.008676860227085853,
0.29574349195651944,0.034,0.6425447730112452,0.008513699109650334,
0.37293693170409226,0.033,0.6269262807163681,0.008975804810802505,
0.38959840825992764,0.031,0.596314035818409,0.009027899193680385,
0.40633309156136377,0.03,0.5860058309037901,0.009091670103542752,
0.42316843540385274,0.027999999999999997,0.5613286130778842,0.009468501042747077,
0.45978785920596343,0.027000000000000003,0.5893377759266972,0.010012324471874218,
0.47590781445674274,0.024,0.5855893377759267,0.01020431894377451,
0.491916729181099,0.023,0.5929820907955019,0.009644786472223974,
0.5088494727302123,0.022000000000000002,0.6177634319033736,0.009310631443056314,
0.5233685608129118,0.021,0.5536234902124115,0.009991902137339404,
0.5398576789775281,0.02,0.5096834652228238,0.00993507901209938,
0.5577357404528183,0.019,0.5062473969179508,0.009738189128257262,
0.5564455032079031,0.019,0.5,0.009639315828134888,
0.5979654446884417,0.018000000000000002,0.5103082049146188,0.009451172331227496,
0.6161937116798979,0.018000000000000002,0.5127030403998334,0.009392476828727887,
0.6179463291706813,0.017,,0.008742385319789773,
0.9980942346860432,0.48100000000000004,0.4919825072886297,0.09099911846663214,0.005169931741245369
0.998028612924874,0.491,0.5534152436484797,0.0865172711110536,0.005591981344722017
0.9989873185004747,0.496,0.5910037484381507,0.10406171641277237,0.006009526662318306
1.0,0.511,0.5761141191170345,0.09361740486194284,0.007277668058468482
0.9992911229503323,0.527,0.5677842565597667,0.0973890331609697,0.00966854390909464
0.9790886333755516,0.542,0.4319033735943356,0.11156357599529308,0.012405231438724643
1.0,0.5635,0.3875468554768846,0.101558235036746,0.015268194919893525
1.0,0.583,0.37713452728029984,0.12790992194823028,0.02044878645779901
1.0,0.608,0.3779675135360266,0.12884186175907478,0.02603524771117345
1.0,0.63,0.3823406913785922,0.1318367576721841,0.0219666965318767
1.0,0.6559999999999999,0.40764264889629315,0.14281484641629988,0.025294256995288773
1.0,0.687,0.32830070803831735,0.13346029898745815,0.03168350223652293
1.0,0.7170000000000001,0.29872969596001664,0.138828575509093,0.0349255409583584
1.0,0.741,0.34527280299875046,0.15708933305999265,0.0365618762045353
1.0,0.77,0.32632236568096623,0.16458713695169838,0.037497374502023915
1.0,0.7929999999999999,0.29310703873386085,0.17466791375940427,0.03162226055894149
1.0,0.8165,0.28779675135360266,0.18462357250546768,0.03201110222452982
1.0,0.84,0.2918575593502707,0.18352755103193671,0.03440028881935147
0.9989873185004747,0.858,0.2909204498125781,0.1871740129872876,0.03736447131418314
1.0,0.877,0.26259891711786754,0.18983864047836294,0.03716346908703168
1.0,0.8909999999999999,,0.18054438765297073,0.033668453486141746
1.0,1.0,0.0385256143273636,0.472234016450075,0.19062860103788268
1.0,1.0,0.040608079966680546,0.4812887034815885,0.19040132515293062
1.0,1.0,0.04591836734693877,0.4756532534993128,0.20231233964443449
1.0,1.0,0.05664306538942108,0.4760695605050648,0.24417419090520673
1.0,1.0,0.06601416076634735,0.4764703400088395,0.27497165610719815
1.0,1.0,0.07580174927113702,0.4711705177543176,0.27872616712204
1.0,1.0,0.08944189920866305,0.4832358502982719,0.2934429056206735
1.0,1.0,0.1090170762182424,0.463103207964527,0.33609824074861167
1.0,1.0,0.10672636401499375,0.4678141245998988,0.36721548677933435
1.0,1.0,0.11162015826738858,0.4387511697529669,0.33527725706305145
1.0,1.0,0.12088713036234901,0.4568042373085122,0.33565028545382486
1.0,1.0,0.13057059558517284,0.4400569766621066,0.3770826015024365
1.0,1.0,0.14202415660141607,0.44547582378564166,0.35450268476462676
1.0,1.0,0.14192003331945022,0.4573423598848145,0.37417331983745844
1.0,1.0,0.14598084131611827,0.4377013734983201,0.38774056788827765
1.0,1.0,0.1514993752603082,0.4448405963835405,0.3320425355162067
1.0,1.0,0.1482715535193669,0.4507202858605389,0.3403145681485371
1.0,1.0,0.15847563515201998,0.4549413233274935,0.36004498267300605
1.0,1.0,0.16784673052894628,0.44208387574174485,0.38766105184662175
1.0,1.0,0.17877967513536028,0.429398640513126,0.3782991371515684
1.0,1.0,,0.39955970647999933,0.3735466328216599
0.42986031576723616,0.062,0.7457309454394002,0.02044039201534905,0.0011875293333224069
0.44137969947293176,0.066,0.7217825905872552,0.020018867653055734,0.001272973020418815
0.46184150639929583,0.07200000000000001,0.6838817159516868,0.017827544108293125,0.0015610524159702138
0.4764436647454015,0.079,0.6712827988338191,0.015887501510020597,0.002073658272970813
0.5026298867645775,0.085,0.649521032902957,0.01827348759185536,0.0024762983930547164
0.4050496190288654,0.095,0.6396293211162015,0.01828650442809014,0.00308435843781153
0.5452396760749054,0.105,0.6097459391920033,0.01732627327688906,0.0064947478487258955
0.563835992030549,0.11800000000000001,0.5677842565597667,0.015930817253565363,0.00785430524920081
0.5999908076874925,0.13,0.5970428987921699,0.018345510866885566,0.008955566332795725
0.6049608459508629,0.145,0.5403998334027488,0.020572477174427246,0.007825908202575076
0.6374600231699299,0.16,0.5405039566847146,0.020682449162157043,0.009622335083079817
0.6360681937169823,0.17300000000000001,0.5215535193669304,0.025374945236103487,0.011649181980339466
0.5595848158564316,0.187,0.48417326114119114,0.025406411602983788,0.011957913846958412
0.7032843206390768,0.196,0.48094543940024986,0.026058183326688116,0.01822627013644574
0.7802481146030023,0.205,0.49656393169512697,0.025812813066740544,0.015399530575785142
0.7375012082176385,0.21100000000000002,0.45835068721366096,0.02749199459743358,0.013469343416233365
0.7903749295982555,0.218,0.47084548104956264,0.027182763623041308,0.015072897101607434
0.7873368850996796,0.21899999999999997,0.4626197417742607,0.026631949631410124,0.015902167085339904
0.8015144260930344,0.222,0.4319033735943356,0.030053547672086584,0.017414050414503054
0.8329075525783196,0.22399999999999998,0.43523531861724274,0.030278580573878316,0.01729869606113036
0.8569440543103032,0.222,,0.0336444341099434,0.016965666837479337
1.0,1.0,0.0814244064972928,0.3263549700897631,0.09668401185544459
1.0,1.0,0.07403165347771762,0.32794371937168854,0.10069710790389877
1.0,1.0,0.07632236568096626,0.32752200477818316,0.11343702352044074
1.0,1.0,0.07913369429404414,0.3461865546317486,0.1488274989840083
1.0,1.0,0.08173677634319033,0.345970569783037,0.1770079027545186
1.0,1.0,0.0834027488546439,0.34721526129415736,0.18184275411129494
1.0,1.0,0.08860891295293627,0.3576177026655255,0.2000711223542107
1.0,1.0,0.08381924198250729,0.3650922925555188,0.23269749646493093
1.0,1.0,0.08663057059558517,0.35890992301043495,0.258385481325248
1.0,1.0,0.09568929612661389,0.3462328764146998,0.23985817384760852
1.0,1.0,0.11838817159516866,0.3311959681798224,0.21538242617414827
1.0,1.0,0.11849229487713453,0.3257939618295762,0.2053333946184342
1.0,1.0,0.14754269054560598,0.3076536679522885,0.1766768520358095
1.0,1.0,0.17294877134527278,0.29046039719311434,0.17560186062305447
1.0,1.0,0.17086630570595585,0.27371021065547785,0.17403270147530162
1.0,1.0,0.18190337359433567,0.2785439181584769,0.14557819407489916
1.0,1.0,0.17086630570595585,0.2757489484897332,0.14424266450399836
1.0,1.0,0.1705539358600583,0.29096573626866207,0.1493024688548981
1.0,1.0,0.18596418159100372,0.29428018199236583,0.15911713324602866
1.0,1.0,0.19273219491878385,0.2893668670725126,0.15414490038020764
1.0,1.0,,0.25438377206090607,0.14189863646277312
0.8586522454637027,0.924,0.10932944606413994,0.07755007112426356,0.04007260202703016
0.8619883221275889,0.9279999999999999,0.10849645980841316,0.08033762467265988,0.039943228198915534
0.8652476375338113,0.9279999999999999,0.10891295293627655,0.08232122442464473,0.04134339218889097
0.8684539289367184,0.9309999999999999,0.10870470637234485,0.08667801165702105,0.04514323907173437
0.8716309234638443,0.9309999999999999,0.10995418575593502,0.08357295545625122,0.0456209310967744
